
(27000) | 312589,312601,312617,312619,312623,312643,312673,312677,312679,312701,312703,312709,312727,312737,312743,312757,312773,312779,312799,312839,
(27020) | 312841,312857,312863,312887,312899,312929,312931,312937,312941,312943,312967,312971,312979,312989,313003,313009,313031,313037,313081,313087,
(27040) | 313109,313127,313129,313133,313147,313151,313153,313163,313207,313211,313219,313241,313249,313267,313273,313289,313297,313301,313307,313321,
(27060) | 313331,313333,313343,313351,313373,313381,313387,313399,313409,313471,313477,313507,313517,313543,313549,313553,313561,313567,313571,313583,
(27080) | 313589,313597,313603,313613,313619,313637,313639,313661,313669,313679,313699,313711,313717,313721,313727,313739,313741,313763,313777,313783,
(27100) | 313829,313849,313853,313879,313883,313889,313897,313909,313921,313931,313933,313949,313961,313969,313979,313981,313987,313991,313993,313997,
(27120) | 314003,314021,314059,314063,314077,314107,314113,314117,314129,314137,314159,314161,314173,314189,314213,314219,314227,314233,314239,314243,
(27140) | 314257,314261,314263,314267,314299,314329,314339,314351,314357,314359,314399,314401,314407,314423,314441,314453,314467,314491,314497,314513,
(27160) | 314527,314543,314549,314569,314581,314591,314597,314599,314603,314623,314627,314641,314651,314693,314707,314711,314719,314723,314747,314761,
(27180) | 314771,314777,314779,314807,314813,314827,314851,314879,314903,314917,314927,314933,314953,314957,314983,314989,315011,315013,315037,315047,
(27200) | 315059,315067,315083,315097,315103,315109,315127,315179,315181,315193,315199,315223,315247,315251,315257,315269,315281,315313,315349,315361,
(27220) | 315373,315377,315389,315407,315409,315421,315437,315449,315451,315461,315467,315481,315493,315517,315521,315527,315529,315547,315551,315559,
(27240) | 315569,315589,315593,315599,315613,315617,315631,315643,315671,315677,315691,315697,315701,315703,315739,315743,315751,315779,315803,315811,
(27260) | 315829,315851,315857,315881,315883,315893,315899,315907,315937,315949,315961,315967,315977,316003,316031,316033,316037,316051,316067,316073,
(27280) | 316087,316097,316109,316133,316139,316153,316177,316189,316193,316201,316213,316219,316223,316241,316243,316259,316271,316291,316297,316301,
(27300) | 316321,316339,316343,316363,316373,316391,316403,316423,316429,316439,316453,316469,316471,316493,316499,316501,316507,316531,316567,316571,
(27320) | 316577,316583,316621,316633,316637,316649,316661,316663,316681,316691,316697,316699,316703,316717,316753,316759,316769,316777,316783,316793,
(27340) | 316801,316817,316819,316847,316853,316859,316861,316879,316891,316903,316907,316919,316937,316951,316957,316961,316991,317003,317011,317021,
(27360) | 317029,317047,317063,317071,317077,317087,317089,317123,317159,317171,317179,317189,317197,317209,317227,317257,317263,317267,317269,317279,
(27380) | 317321,317323,317327,317333,317351,317353,317363,317371,317399,317411,317419,317431,317437,317453,317459,317483,317489,317491,317503,317539,
(27400) | 317557,317563,317587,317591,317593,317599,317609,317617,317621,317651,317663,317671,317693,317701,317711,317717,317729,317731,317741,317743,
(27420) | 317771,317773,317777,317783,317789,317797,317827,317831,317839,317857,317887,317903,317921,317923,317957,317959,317963,317969,317971,317983,
(27440) | 317987,318001,318007,318023,318077,318103,318107,318127,318137,318161,318173,318179,318181,318191,318203,318209,318211,318229,318233,318247,
(27460) | 318259,318271,318281,318287,318289,318299,318301,318313,318319,318323,318337,318347,318349,318377,318403,318407,318419,318431,318443,318457,
(27480) | 318467,318473,318503,318523,318557,318559,318569,318581,318589,318601,318629,318641,318653,318671,318677,318679,318683,318691,318701,318713,
(27500) | 318737,318743,318749,318751,318781,318793,318809,318811,318817,318823,318833,318841,318863,318881,318883,318889,318907,318911,318917,318919,
(27520) | 318949,318979,319001,319027,319031,319037,319049,319057,319061,319069,319093,319097,319117,319127,319129,319133,319147,319159,319169,319183,
(27540) | 319201,319211,319223,319237,319259,319279,319289,319313,319321,319327,319339,319343,319351,319357,319387,319391,319399,319411,319427,319433,
(27560) | 319439,319441,319453,319469,319477,319483,319489,319499,319511,319519,319541,319547,319567,319577,319589,319591,319601,319607,319639,319673,
(27580) | 319679,319681,319687,319691,319699,319727,319729,319733,319747,319757,319763,319811,319817,319819,319829,319831,319849,319883,319897,319901,
(27600) | 319919,319927,319931,319937,319967,319973,319981,319993,320009,320011,320027,320039,320041,320053,320057,320063,320081,320083,320101,320107,
(27620) | 320113,320119,320141,320143,320149,320153,320179,320209,320213,320219,320237,320239,320267,320269,320273,320291,320293,320303,320317,320329,
(27640) | 320339,320377,320387,320389,320401,320417,320431,320449,320471,320477,320483,320513,320521,320533,320539,320561,320563,320591,320609,320611,
(27660) | 320627,320647,320657,320659,320669,320687,320693,320699,320713,320741,320759,320767,320791,320821,320833,320839,320843,320851,320861,320867,
(27680) | 320899,320911,320923,320927,320939,320941,320953,321007,321017,321031,321037,321047,321053,321073,321077,321091,321109,321143,321163,321169,
(27700) | 321187,321193,321199,321203,321221,321227,321239,321247,321289,321301,321311,321313,321319,321323,321329,321331,321341,321359,321367,321371,
